,v1clusters,v1recall,v1precision,v1f_score,v2clusters,v2recall,v2precision,v2f_score
787,2,0.5208333333333334,1.0,0.6849315068493149,2,0.5208333333333334,1.0,0.6849315068493149
788,3,0.6037151702786377,0.8552631578947368,0.7078039927404718,2,0.2587904360056259,0.5380116959064327,0.3494776828110161
789,3,0.42857142857142855,1.0,0.6,2,0.2416666666666667,0.9666666666666668,0.38666666666666666
790,2,0.546079779917469,0.8649237472766884,0.669477234401349,2,0.3144475920679887,0.4836601307189543,0.3811158798283262
791,4,0.7692307692307693,1.0,0.8695652173913044,3,0.5,1.0,0.6666666666666666
792,2,0.4782608695652174,1.0,0.6470588235294118,2,0.24829931972789115,0.553030303030303,0.3427230046948357
793,4,0.2398190045248869,0.42063492063492064,0.3054755043227666,2,0.13302752293577982,0.4603174603174603,0.20640569395017794
794,3,0.4902912621359223,0.8977777777777778,0.6342229199372057,2,0.2019704433497537,0.5466666666666666,0.2949640287769784
795,3,0.4084158415841584,0.8967391304347826,0.5612244897959183,2,0.24630541871921185,0.8152173913043478,0.37831021437578816
796,2,0.39130434782608703,0.7605633802816901,0.5167464114832535,2,0.4276094276094276,0.8943661971830986,0.5785876993166287
797,3,0.4457142857142857,0.7647058823529411,0.5631768953068592,2,0.21172022684310016,0.5490196078431373,0.3055934515688949
798,2,1.0,1.0,1.0,2,0.4761904761904762,0.5263157894736842,0.5
799,3,0.3510971786833856,0.7320261437908496,0.4745762711864408,3,0.37974683544303794,0.7843137254901961,0.511727078891258
800,2,0.4090909090909091,0.8181818181818182,0.5454545454545455,2,0.4090909090909091,0.8181818181818182,0.5454545454545455
801,3,0.3418803418803419,0.8888888888888888,0.4938271604938271,2,0.13548387096774195,0.4666666666666667,0.21
802,3,0.260989010989011,0.7916666666666666,0.3925619834710744,2,0.11267605633802814,0.5333333333333333,0.18604651162790695
803,3,0.32231404958677684,0.375,0.3466666666666666,2,0.3302752293577982,0.6923076923076923,0.4472049689440994
804,3,0.28213166144200624,0.5,0.3607214428857716,1,0.18181818181818185,1.0,0.3076923076923077
805,3,0.29707112970711297,0.5,0.3727034120734909,2,0.2290502793296089,0.5774647887323944,0.32799999999999996
806,3,0.12237762237762237,0.3723404255319149,0.1842105263157895,2,0.12735849056603776,0.5744680851063829,0.2084942084942085
807,2,0.2777777777777778,0.8333333333333334,0.4166666666666667,2,0.20512820512820512,0.6666666666666666,0.3137254901960784
808,1,0.2380952380952381,1.0,0.3846153846153846,1,0.2380952380952381,1.0,0.3846153846153846
809,2,0.43359375,0.9823008849557522,0.6016260162601625,2,0.2404580152671756,0.5575221238938053,0.336
810,3,0.18181818181818185,0.2,0.1904761904761905,2,0.24489795918367346,0.4,0.30379746835443044
811,3,0.2020725388601036,0.35135135135135137,0.2565789473684211,2,0.25,0.6486486486486487,0.3609022556390977
812,3,0.28418230563002683,0.8833333333333333,0.4300202839756593,4,0.4,0.9333333333333332,0.5599999999999999
813,3,0.2793522267206478,0.7419354838709677,0.4058823529411765,2,0.2297297297297297,0.8225806451612904,0.3591549295774648
814,3,0.5685840707964602,0.7956656346749226,0.6632258064516129,2,0.27011494252873564,0.5820433436532507,0.3689892051030422
815,3,0.5303030303030303,0.8536585365853658,0.6542056074766355,3,0.609375,0.951219512195122,0.7428571428571428
816,2,0.25,0.7358490566037735,0.3732057416267943,2,0.20625,0.6226415094339622,0.30985915492957744
817,2,0.32,0.5,0.3902439024390244,2,0.24,0.375,0.2926829268292683
818,3,0.1964071856287425,0.6507936507936508,0.3017479300827967,2,0.10007639419404124,0.5198412698412699,0.16784112748238308
819,4,0.4063492063492064,0.8126984126984127,0.5417989417989418,2,0.17578772802653397,0.6730158730158731,0.2787639710716634
820,3,0.6036988110964333,0.8400735294117647,0.7025365103766332,3,0.6376089663760897,0.9411764705882352,0.7602078693392723
821,4,0.23008849557522126,0.5252525252525253,0.32,2,0.17249417249417248,0.7474747474747475,0.2803030303030303
822,3,0.4358452138492872,0.7781818181818182,0.5587467362924282,3,0.4107485604606526,0.7781818181818182,0.5376884422110553
823,3,0.6267281105990783,0.9444444444444444,0.7534626038781163,2,0.25806451612903225,0.5555555555555556,0.35242290748898675
824,3,0.18850987432675045,0.5801104972375689,0.2845528455284553,3,0.14465408805031446,0.3812154696132597,0.20972644376899696
825,2,0.745928338762215,0.7483660130718954,0.7471451876019576,1,0.4857142857142857,1.0,0.6538461538461539
826,3,0.2058823529411765,0.5,0.2916666666666667,2,0.14012738853503184,0.5238095238095238,0.22110552763819094
827,2,0.6296296296296297,1.0,0.7727272727272727,2,0.68,1.0,0.8095238095238095
828,2,1.0,1.0,1.0,2,1.0,1.0,1.0
829,3,1.0,1.0,1.0,3,1.0,1.0,1.0
830,2,0.3137254901960784,1.0,0.4776119402985074,2,0.3137254901960784,1.0,0.4776119402985074
831,3,0.2272727272727273,0.7558139534883721,0.3494623655913978,2,0.15918367346938775,0.9069767441860463,0.2708333333333333
832,2,0.6913580246913579,0.8615384615384616,0.7671232876712328,2,0.4367816091954023,0.5846153846153846,0.5
833,2,1.0,1.0,1.0,2,1.0,1.0,1.0
834,3,0.3892885691446841,0.8919413919413921,0.5420144685587089,3,0.386046511627907,0.912087912087912,0.542483660130719
835,3,0.3723404255319149,0.6481481481481481,0.4729729729729729,2,0.30985915492957744,0.8148148148148148,0.4489795918367347
836,3,0.2615658362989324,0.6189473684210526,0.3677298311444653,4,0.33405405405405403,0.6505263157894737,0.4414285714285714
837,3,0.2712318286151492,0.8656898656898657,0.4130498106612293,2,0.12264860797592175,0.5970695970695971,0.2034956304619226
838,2,0.4904458598726114,0.9166666666666666,0.6390041493775934,2,0.2972972972972973,0.5238095238095238,0.37931034482758624
839,3,0.2899628252788104,0.7222222222222222,0.4137931034482759,2,0.15245009074410162,0.7777777777777778,0.2549317147192716
840,3,0.33869731800766284,0.9057377049180328,0.4930284439486894,4,0.4414843006660323,0.9508196721311476,0.6029889538661468
841,3,0.5900151285930408,0.8125,0.6836108676599475,2,0.2276264591439689,0.4875,0.31034482758620685
842,4,0.35897435897435903,0.8125,0.4979480164158687,4,0.3235747303543914,0.9375,0.4810996563573883
843,4,0.309823677581864,0.7321428571428571,0.4353982300884955,2,0.20454545454545456,0.9642857142857144,0.3375
844,2,0.27122641509433965,0.950413223140496,0.4220183486238533,2,0.14726840855106887,0.5123966942148761,0.22878228782287824
845,3,0.2,0.3793103448275862,0.26190476190476186,2,0.21764705882352944,0.8505747126436781,0.3466042154566745
846,3,0.2536146932395467,0.7726190476190476,0.3818770226537216,2,0.11804648733350745,0.5380952380952381,0.1936174769757978
847,4,0.31894484412470026,0.6456310679611651,0.42696629213483145,2,0.13976041072447234,0.5946601941747572,0.2263279445727483
848,3,0.2733118971061093,0.6439393939393939,0.3837471783295711,2,0.13389121338912133,0.4848484848484849,0.20983606557377046
849,2,0.21818181818181814,0.8888888888888888,0.3503649635036496,3,0.3,0.8888888888888888,0.4485981308411215
850,3,0.2874493927125506,0.5071428571428571,0.3669250645994832,2,0.23950617283950615,0.6928571428571428,0.3559633027522936
851,2,0.3,1.0,0.4615384615384615,2,0.3,1.0,0.4615384615384615
852,2,0.8125,0.7222222222222222,0.7647058823529411,1,0.5,1.0,0.6666666666666666
853,2,0.22857142857142854,0.8333333333333334,0.3587443946188341,2,0.22857142857142854,0.8333333333333334,0.3587443946188341
854,3,0.22889771598808345,0.7760942760942761,0.35352760736196315,3,0.22122571001494767,0.7474747474747475,0.3414071510957324
855,2,1.0,1.0,1.0,2,1.0,1.0,1.0
856,2,1.0,1.0,1.0,2,1.0,1.0,1.0
857,4,0.33858267716535434,0.4321608040201005,0.3796909492273731,3,0.3806646525679758,0.6331658291457286,0.4754716981132075
858,3,0.3693516699410609,0.8034188034188035,0.506056527590848,2,0.17220172201722014,0.5982905982905983,0.2674307545367717
859,3,0.13033175355450238,0.3819444444444444,0.19434628975265025,2,0.14317673378076062,0.6666666666666666,0.23572744014732966
860,3,0.1875,0.2608695652173913,0.21818181818181814,2,0.25,0.5434782608695652,0.3424657534246575
861,3,0.453757225433526,0.8722222222222222,0.596958174904943,2,0.1925925925925926,0.5777777777777777,0.2888888888888889
862,4,0.31620553359683795,0.7017543859649122,0.4359673024523161,2,0.17926565874730022,0.7280701754385965,0.2876949740034662
863,4,0.5569230769230771,0.9378238341968912,0.6988416988416989,2,0.22342064714946072,0.7512953367875648,0.34441805225653205
864,2,1.0,1.0,1.0,2,0.4545454545454545,0.5555555555555556,0.5
